Complaint Number,Major Crime Head,Crime Head and Section,Minor Crime Head,Commits,Month
412479077,THEFT ,Sec.379 to 389 IPC,Others,nan,01-04-2021
624311948,THEFT ,Sec.379 to 389 IPC,Of Sand,89,01-04-2021
704566357,THEFT ,Sec.379 to 389 IPC,Attempt to Commit,3,01-04-2021
637307768,THEFT ,Sec.379 to 389 IPC,Of ATM,1,01-04-2021
571298348,THEFT ,Sec.379 to 389 IPC,Communication And Elec. Wire,12,01-04-2021
924678273,THEFT ,Sec.379 to 389 IPC,Of Cattle,37,01-04-2021
494485285,THEFT ,Sec.379 to 389 IPC,Of Cycle,4,01-04-2021
268529440,THEFT ,Sec.379 to 389 IPC,Of Automobiles - Of Lorries/Trucks,15,01-04-2021
636028140,THEFT ,Sec.379 to 389 IPC,Of Automobiles - Of Buses,0,01-04-2021
600999459,THEFT ,Sec.379 to 389 IPC,Of Automobiles - Of Cars / Jeeps,20,01-04-2021
844266987,THEFT ,Sec.379 to 389 IPC,Of Automobiles - Of Two Wheelers,624,01-04-2021
161371713,THEFT ,Sec.379 to 389 IPC,Of Automobies - of Three Wheelers,3,01-04-2021
200886274,THEFT ,Sec.379 to 389 IPC,Of Accessories of Motor Vehicle,12,01-04-2021
281329065,THEFT ,Sec.379 to 389 IPC,Govt. Vehicle,0,01-04-2021
662838134,THEFT ,Sec.379 to 389 IPC,"Electronic Goods (Radio, TV, VCR, Acs, OfficeAutomation Equipments)",72,01-04-2021
563294803,THEFT ,Sec.379 to 389 IPC,Of Fire Arms,4,01-04-2021
196319562,THEFT ,Sec.379 to 389 IPC,Of Explosives,0,01-04-2021
900308733,THEFT ,Sec.379 to 389 IPC,Of Cultural - Idols,1,01-04-2021
835591535,THEFT ,Sec.379 to 389 IPC,Of Cultural - Painting,0,01-04-2021
796913932,THEFT ,Sec.379 to 389 IPC,Of Cultrual - Others,11,01-04-2021
337460682,THEFT ,Sec.379 to 389 IPC,Cash,29,01-04-2021
100678835,THEFT ,Sec.379 to 389 IPC,Jewellery,55,01-04-2021
833362960,THEFT ,Sec.379 to 389 IPC,Other Items Not Included Above,95,01-04-2021
928549827,THEFT ,Sec.379 to 389 IPC,In Running Train,3,01-04-2021
616218211,THEFT ,Sec.379 to 389 IPC,Extortion,8,01-04-2021
129423279,THEFT ,Sec.379 to 389 IPC,House Theft,60,01-04-2021
427702905,THEFT ,Sec.379 to 389 IPC,Servant Theft,19,01-04-2021
485201845,RIOTS ,Sec.141 to 153 IPC,Others,260,01-04-2021
927733855,RIOTS ,Sec.141 to 153 IPC,Land Dispute,92,01-04-2021
750690321,RIOTS ,Sec.141 to 153 IPC,Employee - Govt.,0,01-04-2021
144972330,RIOTS ,Sec.141 to 153 IPC,Labour - Private Sector,0,01-04-2021
474781467,RIOTS ,Sec.141 to 153 IPC,Labour - Public Sector,2,01-04-2021
391670241,RIOTS ,Sec.141 to 153 IPC,Linguistic,0,01-04-2021
167078708,RIOTS ,Sec.141 to 153 IPC,Political,7,01-04-2021
896019467,RIOTS ,Sec.141 to 153 IPC,Regional,2,01-04-2021
353032166,RIOTS ,Sec.141 to 153 IPC,Sectarian,0,01-04-2021
816799123,RIOTS ,Sec.141 to 153 IPC,Students,1,01-04-2021
473081419,RIOTS ,Sec.141 to 153 IPC,Tribal,0,01-04-2021
556367642,RIOTS ,Sec.141 to 153 IPC,Due to Village Disputes,7,01-04-2021
384281807,RIOTS ,Sec.141 to 153 IPC,Communal,0,01-04-2021
854058040,RIOTS ,Sec.141 to 153 IPC,Industrial,2,01-04-2021
262094552,RIOTS ,Sec.141 to 153 IPC,Caste,0,01-04-2021
838840001,RIOTS ,Sec.141 to 153 IPC,Agrarian,0,01-04-2021
488176722,OFFENCES AGAINST STATE ,"Sec. 121 to 130,
except 124(A) IPC",Others,0,01-04-2021
467467683,OFFENCES PROMOTING ENEMITY ,"Sec. 153(A),
154(B) & 505 IPC",Others,4,01-04-2021
530353457,CRIMINAL BREACH OF TRUST,,Others,32,01-04-2021
843941495,CHEATING ,Sec.417 to 420 IPC,Others,446,01-04-2021
480019843,COUNTERFEITING ,"Sec. 231 to 263 (A), 489(A)
to 489 (E) IPC ",Others,0,01-04-2021
560678222,COUNTERFEITING ,"Sec. 231 to 263 (A), 489(A)
to 489 (E) IPC ","Stock Share, Debentrue Certificate",0,01-04-2021
588568140,COUNTERFEITING ,"Sec. 231 to 263 (A), 489(A)
to 489 (E) IPC ",Usage of Counterfeit Stamp,0,01-04-2021
384745506,COUNTERFEITING ,"Sec. 231 to 263 (A), 489(A)
to 489 (E) IPC ",Of Coins (Sec 231 to 254 IPC),0,01-04-2021
482817889,COUNTERFEITING ,"Sec. 231 to 263 (A), 489(A)
to 489 (E) IPC ",Of Stamps (Sec.255 to 263(A) IPC),0,01-04-2021
256922797,COUNTERFEITING ,"Sec. 231 to 263 (A), 489(A)
to 489 (E) IPC ","Of Currency Notes And Bank Notes (Sec. 489 (A) to489 (E) IPC)",6,01-04-2021
349457117,FORGERY ,"Sec. 465, 468, 471, 473, 476, 477 &
477(A) IPC",Others,nan,01-04-2021
110946107,FORGERY ,"Sec. 465, 468, 471, 473, 476, 477 &
477(A) IPC",Forgery,26,01-04-2021
979952424,FORGERY ,"Sec. 465, 468, 471, 473, 476, 477 &
477(A) IPC",Organised (Racket),0,01-04-2021
263448369,FORGERY ,"Sec. 465, 468, 471, 473, 476, 477 &
477(A) IPC",Forgery of Passport,0,01-04-2021
437050394,FORGERY ,"Sec. 465, 468, 471, 473, 476, 477 &
477(A) IPC",Other Forgery,8,01-04-2021
847468313,CASES OF HURT ,"Sec. 323 to 335 IPC except
328, 332, 333",Others,nan,01-04-2021
437763074,CASES OF HURT ,"Sec. 323 to 335 IPC except
328, 332, 333",Acid Attack (326(a)),0,01-04-2021
933668713,CASES OF HURT ,"Sec. 323 to 335 IPC except
328, 332, 333",Attempt to Acid Attack (326(b)),1,01-04-2021
653479288,CASES OF HURT ,"Sec. 323 to 335 IPC except
328, 332, 333",Grievous Hurt,68,01-04-2021
433172216,CASES OF HURT ,"Sec. 323 to 335 IPC except
328, 332, 333",Simple Hurt,1070,01-04-2021
428167595,CASES OF HURT ,"Sec. 323 to 335 IPC except
328, 332, 333",Custodial,0,01-04-2021
353874621,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Others,0,01-04-2021
525120510,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Attempt to Commit,0,01-04-2021
563898612,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Alcoholic Drink (Liquor),0,01-04-2021
800629217,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Cement & Chemical/Fertiliser,0,01-04-2021
781184382,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Cosmetics,0,01-04-2021
128182002,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Diesel,0,01-04-2021
350406184,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Drug/Medicine,1,01-04-2021
801957938,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Edible Oil,0,01-04-2021
565443016,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Food Grain,0,01-04-2021
202566186,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Kerosene,0,01-04-2021
225491940,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Life Saving Drug,0,01-04-2021
573190462,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Mobile Oil,0,01-04-2021
422588075,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Petrol,0,01-04-2021
650913322,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Petroleum Product,0,01-04-2021
537069095,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Soft Drinks,0,01-04-2021
751712671,ADULTERATION ,"Sec. 272, 273 to 276 IPC",Spices,0,01-04-2021
667524183,AFFRAY ,Sec. 160 IPC ,Others,25,01-04-2021
190211558,ARSON ,"Sec. 435, 436, 438 IPC ",Others,9,01-04-2021
130249773,ARSON ,"Sec. 435, 436, 438 IPC ",Agricultural Produce,10,01-04-2021
420400232,ARSON ,"Sec. 435, 436, 438 IPC ",Attemp to Commit,0,01-04-2021
619848244,ARSON ,"Sec. 435, 436, 438 IPC ",Boat / Ship,1,01-04-2021
989024392,ARSON ,"Sec. 435, 436, 438 IPC ",Dwelling House,3,01-04-2021
237937865,ARSON ,"Sec. 435, 436, 438 IPC ",Educational Institution,0,01-04-2021
456460563,ARSON ,"Sec. 435, 436, 438 IPC ",Govt. Property,0,01-04-2021
825969347,ARSON ,"Sec. 435, 436, 438 IPC ",Industrial Establishment,0,01-04-2021
965175582,ARSON ,"Sec. 435, 436, 438 IPC ",Place of worship,0,01-04-2021
302140788,ARSON ,"Sec. 435, 436, 438 IPC ",Public Place,1,01-04-2021
335030687,ARSON ,"Sec. 435, 436, 438 IPC ",Railway Property,0,01-04-2021
383203038,ARSON ,"Sec. 435, 436, 438 IPC ",Vital Installation,0,01-04-2021
675941712,ARSON ,"Sec. 435, 436, 438 IPC ",Warehouse (Godown),0,01-04-2021
507159617,ASSAULT ,"Sec 356, 357 IPC",Others,nan,01-04-2021
907962062,ASSAULT ,"Sec 356, 357 IPC",Attempt To Commit,1,01-04-2021
611773779,ASSAULT ,"Sec 356, 357 IPC",On Contractor,0,01-04-2021
544925429,ASSAULT ,"Sec 356, 357 IPC",On Domestic Servant,0,01-04-2021
469873731,ASSAULT ,"Sec 356, 357 IPC",On Labourer,0,01-04-2021
471126273,ASSAULT ,"Sec 356, 357 IPC",On Man (General),1,01-04-2021
477382314,ASSAULT ,"Sec 356, 357 IPC",On Man (SC),0,01-04-2021
760049065,ASSAULT ,"Sec 356, 357 IPC",On Man (ST),0,01-04-2021
590063478,ASSAULT ,"Sec 356, 357 IPC",On Manager/Executive (Other Than Public Servant),0,01-04-2021
747533524,ASSAULT ,"Sec 356, 357 IPC","On Member of Clergy (Christian, Budhist, Jain,Sikh)",0,01-04-2021
315719041,ASSAULT ,"Sec 356, 357 IPC","Member of Legislative Assembly / Council(MLA/MLC)",0,01-04-2021
985491345,ASSAULT ,"Sec 356, 357 IPC",On Member of Parliament (MP),0,01-04-2021
742021622,ASSAULT ,"Sec 356, 357 IPC",On other Dignitaries /Public Figures,0,01-04-2021
799170975,ASSAULT ,"Sec 356, 357 IPC",On Press,0,01-04-2021
141499321,ASSAULT ,"Sec 356, 357 IPC",On Professional,0,01-04-2021
429781150,ASSAULT ,"Sec 356, 357 IPC",On Public Servant,0,01-04-2021
131420867,ASSAULT ,"Sec 356, 357 IPC",On Student,0,01-04-2021
740039028,ASSAULT ,"Sec 356, 357 IPC",On Teacher,0,01-04-2021
453439176,ASSAULT ,"Sec 356, 357 IPC",On Women (General),0,01-04-2021
717196254,ASSAULT ,"Sec 356, 357 IPC",On Woman (SC),0,01-04-2021
825983957,ASSAULT ,"Sec 356, 357 IPC",On Woman (ST),0,01-04-2021
398207914,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Others,4,01-04-2021
796713806,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Attempt to Commit,0,01-04-2021
860847495,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Caste Issue,2,01-04-2021
684836490,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Communal Issue,0,01-04-2021
561914596,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Linguistic Issue,0,01-04-2021
137271430,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Political Issue,0,01-04-2021
129743816,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Racial/Ethnic Issue,1,01-04-2021
399985940,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Regional Issue,1,01-04-2021
739715284,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Religious Issue,3,01-04-2021
817467666,COMMUNAL / RELIGION ,Sec. 295 to 297 IPC,Sectarian Issue,0,01-04-2021
405065205,CRIMINAL CONSPIRACY ,"Sec. 120(B), 121(A) IPC",Others,1,01-04-2021
564169848,CRIMINAL CONSPIRACY ,"Sec. 120(B), 121(A) IPC",Conspiracy To Wage War,0,01-04-2021
457118929,CRIMINAL CONSPIRACY ,"Sec. 120(B), 121(A) IPC",Related to Substantive Offence,0,01-04-2021
848030712,CRIMINAL INTIMIDATION ,Sec. 504 to 508 IPC,Others,161,01-04-2021
442369602,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Others,1,01-04-2021
185996241,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Attempt to Commit,0,01-04-2021
588020424,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Bank,0,01-04-2021
499987193,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Business Establishment,0,01-04-2021
153619041,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Charitable Organisation,0,01-04-2021
880639863,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Chitfund Organisation,0,01-04-2021
710537721,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Co-operative Organisation,1,01-04-2021
403933319,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Commercial Establishment/Shop,0,01-04-2021
218825731,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Customs Department,0,01-04-2021
478429830,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Excise Department,0,01-04-2021
238087670,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Financial Institution,0,01-04-2021
977219241,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Income Tax Department,0,01-04-2021
530776667,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Other Government Organisation,0,01-04-2021
522970077,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Postal Department,0,01-04-2021
673846259,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Public Sector Undertakings,0,01-04-2021
448618893,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Railway Department,0,01-04-2021
129572372,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Revenue Department,0,01-04-2021
557582877,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Sales Tax Department,0,01-04-2021
849922600,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Social Organisation (Aided) (N),0,01-04-2021
182796612,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Transport Authority,0,01-04-2021
286086281,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Trust - Other than religious,0,01-04-2021
676790856,CRIMINAL MISAPPROPRIATION ,"Sec. 403, 404
IPC",Trust - Religious,0,01-04-2021
806337712,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Others,8,01-04-2021
855253592,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Attempt to Commit,0,01-04-2021
726725072,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Club,0,01-04-2021
721338730,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Hostel,1,01-04-2021
721062770,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Hotel,0,01-04-2021
371422735,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,House,30,01-04-2021
464463484,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Land,57,01-04-2021
629149348,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Office,5,01-04-2021
626946148,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Prohibited Places,0,01-04-2021
885780105,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Religious Place,1,01-04-2021
408330864,CRIMINAL TRESPASS ,Sec.447 to 452 IPC,Restricted Area,0,01-04-2021
146195496,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Others,nan,01-04-2021
666402045,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Husband,53,01-04-2021
959310995,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Husband And Relative(S) in Law,106,01-04-2021
201308789,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Relative(S) in Law,3,01-04-2021
871939089,CRUELTY BY HUSBAND ,Sec. 498(A) IPC,Dowry Harassment,28,01-04-2021
362700843,DOWRY DEATHS ,Sec.304(B) IPC,Others,1,01-04-2021
104005618,DOWRY DEATHS ,Sec.304(B) IPC,By Husband,0,01-04-2021
827568080,DOWRY DEATHS ,Sec.304(B) IPC,By Husband And Relatives In Law,3,01-04-2021
166823702,DOWRY DEATHS ,Sec.304(B) IPC,By Relatives in Law,0,01-04-2021
211873390,DOWRY DEATHS ,Sec.304(B) IPC,By Burning,0,01-04-2021
679577844,DOWRY DEATHS ,Sec.304(B) IPC,By Hanging,5,01-04-2021
257002303,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Others,4,01-04-2021
154827287,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Adulterated Food/Drug,0,01-04-2021
878275052,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Accident by Air,0,01-04-2021
836117817,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Boad Accident,1,01-04-2021
113635534,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Bridge/Dam Collapse,1,01-04-2021
924439699,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Building Collapse,0,01-04-2021
719512350,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Caused By Animal,0,01-04-2021
306693528,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Death Due to Other Cause,9,01-04-2021
953370023,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Electrocution Accident,3,01-04-2021
503726699,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Explosion Accident,0,01-04-2021
695848359,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Fire accident,0,01-04-2021
495240733,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Gas Leakage Accident,0,01-04-2021
397825331,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Improper Infrastucture In Construction,4,01-04-2021
672247255,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Improper Medical Treatment,1,01-04-2021
323854794,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,In Custody of Public Servant,0,01-04-2021
131094441,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,In Jail/Judicial Custody,0,01-04-2021
216987741,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,In Police Custody,0,01-04-2021
953081353,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Industrial Accident (Factory),0,01-04-2021
388456294,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Inflammable Substance,0,01-04-2021
131915980,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Mine Accident,0,01-04-2021
119918794,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Poisonous Substance,0,01-04-2021
467539355,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Quarry Accident,0,01-04-2021
386369780,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Spurious Liquor (Hooch) Accident,0,01-04-2021
724311717,"DEATHS DUE TO RASHNESS/NEGLIGENCE
",Sec.304(A) IPC,Railway Accident,0,01-04-2021
283109223,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,Others,nan,01-04-2021
784751273,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,National Highways,267,01-04-2021
492486325,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,State Highways,207,01-04-2021
183038407,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,Other Roads,304,01-04-2021
413357782,"MOTOR VEHICLE ACCIDENTS FATAL
",Sec.304(A) IPC,Other Places,11,01-04-2021
868651369,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",Others,nan,01-04-2021
276411617,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",National Highways,672,01-04-2021
408099835,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",State Highways,507,01-04-2021
116800663,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",Other Roads,902,01-04-2021
840953905,"MOTOR VEHICLE ACCIDENTS NON-FATAL
","Sec.279, 337, 338 IPC",Other Places,26,01-04-2021
304095347,DEATHS-MISCARRIAGE ,"Sec.312, 313, 314 IPC",Others,nan,01-04-2021
861034913,DEATHS-MISCARRIAGE ,"Sec.312, 313, 314 IPC",Child,0,01-04-2021
376606020,DEATHS-MISCARRIAGE ,"Sec.312, 313, 314 IPC",Woman,0,01-04-2021
840272043,DEATHS-MISCARRIAGE ,"Sec.312, 313, 314 IPC",Women and Child,0,01-04-2021
940141475,DEFENCE FORCES OFFENCES RELATING ,"also
relating to desertion) (Sec.131 to 140, except
136 IPC",Others,nan,01-04-2021
619428056,DEFENCE FORCES OFFENCES RELATING ,"also
relating to desertion) (Sec.131 to 140, except
136 IPC",Air Force,0,01-04-2021
492745054,DEFENCE FORCES OFFENCES RELATING ,"also
relating to desertion) (Sec.131 to 140, except
136 IPC",Army,0,01-04-2021
521866234,DEFENCE FORCES OFFENCES RELATING ,"also
relating to desertion) (Sec.131 to 140, except
136 IPC",Navy,0,01-04-2021
152495329,"ESCAPE FROM LAWFUL CUSTODY AND
RESISTANCE ","Sec.224, 225, 225(B) IPC",Others,nan,01-04-2021
818823788,"ESCAPE FROM LAWFUL CUSTODY AND
RESISTANCE ","Sec.224, 225, 225(B) IPC",From Jail Custody,0,01-04-2021
258476847,"ESCAPE FROM LAWFUL CUSTODY AND
RESISTANCE ","Sec.224, 225, 225(B) IPC",From Police Custody,1,01-04-2021
467777246,"ESCAPE FROM LAWFUL CUSTODY AND
RESISTANCE ","Sec.224, 225, 225(B) IPC",Others,1,01-04-2021
105092875,IMPERSONATION ,"Sec.170, 171 IPC",Others,nan,01-04-2021
598372735,IMPERSONATION ,"Sec.170, 171 IPC",Attempt to Commit,0,01-04-2021
133513800,IMPERSONATION ,"Sec.170, 171 IPC",Non-Uniformed Authority,0,01-04-2021
529141508,IMPERSONATION ,"Sec.170, 171 IPC",Uniformed Authority,0,01-04-2021
476723587,MISCHIEF ,"Sec.427 to 440 except 434, 435,
436, 438 IPC",Others,32,01-04-2021
510788982,MOLESTATION ,Sec.354 IPC,Others,nan,01-04-2021
121078709,MOLESTATION ,Sec.354 IPC,Attempt to Commit,7,01-04-2021
402837227,MOLESTATION ,Sec.354 IPC,Private Place,77,01-04-2021
983982884,MOLESTATION ,Sec.354 IPC,Public Conveyance,1,01-04-2021
496832490,MOLESTATION ,Sec.354 IPC,Public Place,129,01-04-2021
532536074,MOLESTATION ,Sec.354 IPC,Other Places,190,01-04-2021
811535963,POISONING-PROFESSIONAL ,Sec. 328 IPC,Others,nan,01-04-2021
319028469,POISONING-PROFESSIONAL ,Sec. 328 IPC,Attempt to Commit,2,01-04-2021
321278290,POISONING-PROFESSIONAL ,Sec. 328 IPC,Fatal,0,01-04-2021
493812902,POISONING-PROFESSIONAL ,Sec. 328 IPC,Non Fatal,0,01-04-2021
877756681,PORNOGRAPHY ,Sec.292 to 294 IPC,Others,1,01-04-2021
360233671,PORNOGRAPHY ,Sec.292 to 294 IPC,Advertisement,0,01-04-2021
182828038,PORNOGRAPHY ,Sec.292 to 294 IPC,Audio Tape,0,01-04-2021
546315839,PORNOGRAPHY ,Sec.292 to 294 IPC,Book,0,01-04-2021
912320759,PORNOGRAPHY ,Sec.292 to 294 IPC,Computer Software,0,01-04-2021
659216755,PORNOGRAPHY ,Sec.292 to 294 IPC,Figures,0,01-04-2021
307733553,PORNOGRAPHY ,Sec.292 to 294 IPC,Film (Blue),0,01-04-2021
374541932,PORNOGRAPHY ,Sec.292 to 294 IPC,Painting,0,01-04-2021
996842764,PORNOGRAPHY ,Sec.292 to 294 IPC,Pamphlet,0,01-04-2021
907961103,PORNOGRAPHY ,Sec.292 to 294 IPC,Paper,0,01-04-2021
612245255,PORNOGRAPHY ,Sec.292 to 294 IPC,Photography,0,01-04-2021
289412786,PORNOGRAPHY ,Sec.292 to 294 IPC,Poster,0,01-04-2021
822174277,PORNOGRAPHY ,Sec.292 to 294 IPC,Video Film(Blue),0,01-04-2021
329500005,PUBLIC JUSTICE ,Sec.213 to 215 IPC,Others,1,01-04-2021
958906296,PUBLIC NUISANCE ,Sec.291 and 510 IPC,Others,6,01-04-2021
546030506,PUBLIC SAFETY ,"Sec.269 to 271, 277, 283, 289
IPC",Others,1194,01-04-2021
863950288,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Others,nan,01-04-2021
624636411,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Attempt to Commit,2,01-04-2021
400946341,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Defence Personnel,1,01-04-2021
653585115,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Jail Personnel,0,01-04-2021
130144155,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Judicial Official,2,01-04-2021
381126762,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Minister,0,01-04-2021
869689956,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",MLA,0,01-04-2021
545250240,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",MP,0,01-04-2021
941161353,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Nationalised Bank Personnel,0,01-04-2021
719686795,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Other Elected Member,0,01-04-2021
458928466,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Other Enforcement Official,1,01-04-2021
856364821,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Other Govt. Official,88,01-04-2021
394330864,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Para Military Personnel,1,01-04-2021
233840186,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Police Personnel,42,01-04-2021
523007066,OFFENCES AGAINST PUBLIC SERVANTS ,"Public
servant is a victim) (Sec 182-188, 332, 333, 353
IPC",Public Sector Undertaking Official,40,01-04-2021
